Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[94, 97]]",0,False,N/A,[],[],,and
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[80, 93]]",0,False,N/A,[],[],,from the area
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,1,"[[[170, 179]]]","[[[174, 180]]]",1,False,N/A,"[[[170, 179]]]","[[[174, 180]]]",,
SALSA_EXAMPLES_033,"On the fifth day of flight, November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence, thus the Moon's gravitational force became stronger than Earth's relative to the spacecraft.","On November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence. || This meant that the Moon was pulling the spacecraft with more gravitational force than the Earth.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[3, 27]]",,0,False,N/A,[],[],"the fifth day of flight,",
SALSA_EXAMPLES_033,"On the fifth day of flight, November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence, thus the Moon's gravitational force became stronger than Earth's relative to the spacecraft.","On November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence. || This meant that the Moon was pulling the spacecraft with more gravitational force than the Earth.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[157, 172]]","[[151, 160]]",0,False,N/A,[],[],became stronger,with more
SALSA_EXAMPLES_033,"On the fifth day of flight, November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence, thus the Moon's gravitational force became stronger than Earth's relative to the spacecraft.","On November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence. || This meant that the Moon was pulling the spacecraft with more gravitational force than the Earth.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Clausal Structure,Good Structure,Clausal Structure,No Error,Same Information,No,2,"[[[186, 213]], [[130, 136]], [[157, 172]], [[178, 185]], None, None, [[137, 156]]]","[None, [[119, 123]], [[151, 160]], [[190, 196]], [[124, 150]], [[186, 189]], [[161, 180]]]",7,False,N/A,"[[[186, 213]], [[130, 136]], [[157, 172]], [[178, 185]], None, None, [[137, 156]]]","[None, [[119, 123]], [[151, 160]], [[190, 196]], [[124, 150]], [[186, 189]], [[161, 180]]]",,
SALSA_EXAMPLES_034,"The last president to run after leaving office was Theodore Roosevelt, who came in second in the 1912 election as the presidential nominee of the Progressive Party, although Herbert Hoover did briefly seek the Republican presidential nomination at several national conventions subsequent to leaving office in 1933.","The last president to run after leaving office was Theodore Roosevelt, although Herbert Hoover did later seek the Republican presidential nomination in 1933.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,3,"[[71, 164]]",,0,False,N/A,[],[],"who came in second in the 1912 election as the presidential nominee of the Progressive Party,",
SALSA_EXAMPLES_034,"The last president to run after leaving office was Theodore Roosevelt, who came in second in the 1912 election as the presidential nominee of the Progressive Party, although Herbert Hoover did briefly seek the Republican presidential nomination at several national conventions subsequent to leaving office in 1933.","The last president to run after leaving office was Theodore Roosevelt, although Herbert Hoover did later seek the Republican presidential nomination in 1933.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[193, 200]]",,0,False,N/A,[],[],briefly,
SALSA_EXAMPLES_034,"The last president to run after leaving office was Theodore Roosevelt, who came in second in the 1912 election as the presidential nominee of the Progressive Party, although Herbert Hoover did briefly seek the Republican presidential nomination at several national conventions subsequent to leaving office in 1933.","The last president to run after leaving office was Theodore Roosevelt, although Herbert Hoover did later seek the Republican presidential nomination in 1933.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,3,"[[245, 276]]",,0,False,N/A,[],[],at several national conventions,
SALSA_EXAMPLES_034,"The last president to run after leaving office was Theodore Roosevelt, who came in second in the 1912 election as the presidential nominee of the Progressive Party, although Herbert Hoover did briefly seek the Republican presidential nomination at several national conventions subsequent to leaving office in 1933.","The last president to run after leaving office was Theodore Roosevelt, although Herbert Hoover did later seek the Republican presidential nomination in 1933.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,3,"[[277, 305]]",,0,False,N/A,[],[],subsequent to leaving office,
SALSA_EXAMPLES_034,"The last president to run after leaving office was Theodore Roosevelt, who came in second in the 1912 election as the presidential nominee of the Progressive Party, although Herbert Hoover did briefly seek the Republican presidential nomination at several national conventions subsequent to leaving office in 1933.","The last president to run after leaving office was Theodore Roosevelt, although Herbert Hoover did later seek the Republican presidential nomination in 1933.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,2,,"[[99, 104]]",0,False,N/A,[],[],,later
SALSA_EXAMPLES_035,"The last president to run after leaving office was Theodore Roosevelt, who came in second in the 1912 election as the presidential nominee of the Progressive Party, although Herbert Hoover did briefly seek the Republican presidential nomination at several national conventions subsequent to leaving office in 1933.",The last president to run after leaving office was Theodore Roosevelt.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,3,"[[71, 314]]",,0,False,N/A,[],[],"who came in second in the 1912 election as the presidential nominee of the Progressive Party, although Herbert Hoover did briefly seek the Republican presidential nomination at several national conventions subsequent to leaving office in 1933.",
SALSA_EXAMPLES_036,"In southwestern Ontario, Highway 401 was closed for much of December 23 between London and Tilbury, west of Chatham, due to about 100 vehicles, including numerous tractor trailers, being involved in multiple collisions, while Highway 402 was closed between London and Sarnia because of a 50-vehicle pileup and deteriorating conditions.","In southwestern Ontario, Highway 401 was closed for a lot of time on December 23 between London and Tilbury, west of Chatham, because of many cars being hit. || Also, Highway 402 was closed between London and Sarnia because of a 50-vehicle pileup, and it was not clear when it would open again.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[144, 180]]",,0,False,N/A,[],[],"including numerous tractor trailers,",
