Sentence ID,System,Dataset,Edit Type,Input Text,Output Text,Input Index,Output Index,has_specialized_terms,contains_named_entity
ChatGPT_024,ChatGPT,scotus,deletion,under any circumstances,,"[[151, 174]]",,FALSE,FALSE
ChatGPT_024,ChatGPT,scotus,structure,,,,,FALSE,FALSE
ChatGPT_025,ChatGPT,scotus,substitution,"Represented by sophisticated counsel,","With skilled lawyers,","[[0, 37]]","[[0, 21]]",TRUE,FALSE
ChatGPT_025,ChatGPT,scotus,substitution,made the deliberate choice,chose,"[[48, 74]]","[[32, 37]]",FALSE,FALSE
ChatGPT_025,ChatGPT,scotus,deletion,facial,,"[[86, 92]]",,TRUE,FALSE
ChatGPT_025,ChatGPT,scotus,substitution,prevail.,win.,"[[191, 199]]","[[105, 109]]",FALSE,FALSE
ChatGPT_025,ChatGPT,scotus,deletion,"in doing so,",,"[[121, 133]]",,FALSE,FALSE
ChatGPT_025,ChatGPT,scotus,deletion,it obviously,,"[[134, 146]]",,FALSE,FALSE
ChatGPT_025,ChatGPT,scotus,structure,,,,,FALSE,FALSE
ChatGPT_026,ChatGPT,scotus,split,,,,,FALSE,FALSE
ChatGPT_026,ChatGPT,scotus,insertion,,This protection,,"[[118, 133]]",FALSE,FALSE
ChatGPT_026,ChatGPT,scotus,substitution,do not extend to,does not cover,"[[153, 169]]","[[134, 148]]",FALSE,FALSE
ChatGPT_026,ChatGPT,scotus,substitution,conduct,actions,"[[170, 177]]","[[149, 156]]",FALSE,FALSE
ChatGPT_026,ChatGPT,scotus,deletion,in areas,,"[[178, 186]]",,FALSE,FALSE
ChatGPT_026,ChatGPT,scotus,substitution,authority,power,"[[197, 206]]","[[167, 172]]",FALSE,FALSE
ChatGPT_026,ChatGPT,scotus,substitution,absolute immunity from criminal prosecution,completely protected from criminal charges,"[[41, 84]]","[[17, 59]]",TRUE,FALSE
ChatGPT_026,ChatGPT,scotus,deletion,the scope of,,"[[101, 113]]",,FALSE,FALSE
ChatGPT_026,ChatGPT,scotus,substitution,authority,power.,"[[143, 152]]","[[108, 114]]",FALSE,FALSE
ChatGPT_026,ChatGPT,scotus,structure,,,,,FALSE,FALSE
ChatGPT_027,ChatGPT,scotus,split,,,,,FALSE,FALSE
ChatGPT_027,ChatGPT,scotus,split,,,,,FALSE,FALSE
ChatGPT_027,ChatGPT,scotus,reorder,the Court has recognized Presidential immunities and privileges,The Court has recognized Presidential immunities and privileges.,"[[182, 245]]","[[0, 64]]",TRUE,TRUE
ChatGPT_027,ChatGPT,scotus,substitution,“rooted in the constitutional tradition of,These are based on,"[[246, 288]]","[[68, 86]]",TRUE,FALSE
ChatGPT_027,ChatGPT,scotus,insertion,,idea of,,"[[91, 98]]",FALSE,FALSE
ChatGPT_027,ChatGPT,scotus,deletion,“unique,,"[[17, 24]]",,FALSE,FALSE
ChatGPT_027,ChatGPT,scotus,deletion,that arise,,"[[32, 42]]",,FALSE,FALSE
ChatGPT_027,ChatGPT,scotus,substitution,energies are diverted,focus is taken away,"[[64, 85]]","[[187, 206]]",FALSE,FALSE
ChatGPT_027,ChatGPT,scotus,substitution,proceedings,"legal issues,","[[89, 100]]","[[210, 223]]",TRUE,FALSE
ChatGPT_027,ChatGPT,scotus,substitution,that might render him “unduly cautious,making him too careful,"[[101, 139]]","[[224, 246]]",FALSE,FALSE
ChatGPT_027,ChatGPT,scotus,substitution,"the discharge of his official duties,”",doing his job.,"[[143, 181]]","[[250, 264]]",FALSE,FALSE
ChatGPT_027,ChatGPT,scotus,structure,,,,,FALSE,FALSE
ChatGPT_028,ChatGPT,scotus,deletion,"for instance,",,"[[15, 28]]",,FALSE,FALSE
ChatGPT_028,ChatGPT,scotus,substitution,concluded,decided,"[[39, 48]]","[[25, 32]]",FALSE,FALSE
ChatGPT_028,ChatGPT,scotus,substitution,is entitled to absolute immunity from “damages liability,cannot be sued,"[[73, 129]]","[[57, 71]]",TRUE,FALSE
ChatGPT_028,ChatGPT,scotus,substitution,acts,actions,"[[134, 138]]","[[76, 83]]",FALSE,FALSE
ChatGPT_028,ChatGPT,scotus,substitution,‘outer perimeter’,scope,"[[150, 167]]","[[95, 100]]",TRUE,FALSE
ChatGPT_028,ChatGPT,scotus,substitution,responsibility.”,duties.,"[[184, 200]]","[[117, 124]]",FALSE,FALSE
ChatGPT_029,ChatGPT,scotus,substitution,contended,argued,"[[7, 16]]","[[3, 9]]",FALSE,FALSE
ChatGPT_029,ChatGPT,scotus,deletion,And,,"[[0, 3]]",,FALSE,FALSE
ChatGPT_029,ChatGPT,scotus,substitution,has absolute immunity from criminal prosecution,cannot be criminally prosecuted,"[[34, 81]]","[[27, 58]]",TRUE,FALSE
ChatGPT_029,ChatGPT,scotus,substitution,performed within the outer perimeter,done as part,"[[94, 130]]","[[71, 83]]",TRUE,FALSE
ChatGPT_029,ChatGPT,scotus,substitution,"responsibilities,",duties,"[[147, 164]]","[[100, 106]]",FALSE,FALSE
ChatGPT_029,ChatGPT,scotus,substitution,to ensure that he can undertake the especially sensitive duties of his office with bold and unhesitating action.,so that he can do his job confidently.,"[[165, 277]]","[[107, 145]]",TRUE,FALSE
ChatGPT_030,ChatGPT,scotus,substitution,"under our constitutional structure of separated powers,",because of our separated powers system.,"[[17, 72]]","[[119, 158]]",TRUE,FALSE
ChatGPT_030,ChatGPT,scotus,deletion,the nature of Presidential power re- quires,,"[[73, 116]]",,TRUE,FALSE
ChatGPT_030,ChatGPT,scotus,substitution,during his tenure,while,"[[204, 221]]","[[103, 108]]",FALSE,FALSE
ChatGPT_030,ChatGPT,scotus,substitution,have some immunity from criminal prosecution,needs some protection from criminal charges,"[[141, 185]]","[[36, 79]]",TRUE,FALSE
ChatGPT_031,ChatGPT,scotus,deletion,"492 U. S. 33,",,"[[71, 84]]",,TRUE,TRUE
ChatGPT_031,ChatGPT,scotus,deletion,"481 U. S. 412,",,"[[112, 126]]",,TRUE,TRUE
ChatGPT_031,ChatGPT,scotus,substitution,implicates,involves,"[[139, 149]]","[[12, 20]]",FALSE,FALSE
ChatGPT_031,ChatGPT,scotus,substitution,provisions,rules,"[[200, 210]]","[[71, 76]]",FALSE,FALSE
ChatGPT_031,ChatGPT,scotus,substitution,replicate,are similar to,"[[211, 220]]","[[77, 91]]",FALSE,FALSE
ChatGPT_031,ChatGPT,scotus,substitution,Following the analysis set forth in,as explained in,"[[0, 35]]","[[110, 125]]",TRUE,FALSE
ChatGPT_031,ChatGPT,scotus,reorder,"Following the analysis set forth in Granfinanciera, S. A. v. Nordberg, 492 U. S. 33, and Tull v. United States, 481 U. S. 412,","as explained in Granfinanciera, S. A. v. Nordberg and Tull v. United States.","[[0, 126]]","[[110, 186]]",TRUE,TRUE
ChatGPT_032,ChatGPT,scotus,substitution,determine whether,decide if,"[[3, 20]]","[[3, 12]]",FALSE,FALSE
ChatGPT_032,ChatGPT,scotus,deletion,"in nature,",,"[[37, 47]]",,FALSE,FALSE
ChatGPT_032,ChatGPT,scotus,substitution,resembles,is like,"[[97, 106]]","[[58, 65]]",FALSE,FALSE
ChatGPT_032,ChatGPT,scotus,substitution,whether,if,"[[140, 147]]","[[87, 89]]",FALSE,FALSE
ChatGPT_032,ChatGPT,scotus,deletion,is the sort that,,"[[159, 175]]",,FALSE,FALSE
ChatGPT_032,ChatGPT,scotus,deletion,of law.,,"[[214, 221]]",,FALSE,FALSE
ChatGPT_032,ChatGPT,scotus,substitution,"causes of action,",cases,"[[118, 135]]","[[77, 82]]",TRUE,FALSE
ChatGPT_032,ChatGPT,scotus,substitution,consider whether,see if,"[[60, 76]]","[[42, 48]]",FALSE,FALSE
ChatGPT_033,ChatGPT,scotus,deletion,"On that basis,",,"[[0, 14]]",,FALSE,FALSE
ChatGPT_033,ChatGPT,scotus,substitution,repeatedly explained,said many times,"[[30, 50]]","[[15, 30]]",FALSE,FALSE
ChatGPT_033,ChatGPT,scotus,substitution,matters concerning private rights,private rights cases,"[[56, 89]]","[[36, 56]]",TRUE,FALSE
ChatGPT_033,ChatGPT,scotus,substitution,may not be removed,cannot be taken,"[[90, 108]]","[[57, 72]]",FALSE,FALSE
ChatGPT_034,ChatGPT,scotus,deletion,"and considering the remedy these suits provided,",,"[[24, 72]]",,TRUE,FALSE
ChatGPT_034,ChatGPT,scotus,reorder,the Court,The Court,"[[73, 82]]","[[0, 9]]",FALSE,TRUE
ChatGPT_034,ChatGPT,scotus,substitution,Surveying,looked at,"[[0, 9]]","[[10, 19]]",FALSE,FALSE
ChatGPT_034,ChatGPT,scotus,substitution,concluded,saw,"[[83, 92]]","[[38, 41]]",FALSE,FALSE
ChatGPT_034,ChatGPT,scotus,substitution,suits at common law.”,common law suits.,"[[151, 172]]","[[89, 106]]",TRUE,FALSE
ChatGPT_034,ChatGPT,scotus,substitution,“quintessentially,mainly,"[[133, 150]]","[[82, 88]]",FALSE,FALSE
ChatGPT_035,ChatGPT,scotus,substitution,virtually,almost,"[[73, 82]]","[[71, 77]]",FALSE,FALSE
ChatGPT_036,ChatGPT,scotus,deletion,reorganization,,"[[44, 58]]",,FALSE,FALSE
ChatGPT_036,ChatGPT,scotus,substitution,develop,create,"[[34, 41]]","[[34, 40]]",FALSE,FALSE
ChatGPT_036,ChatGPT,scotus,substitution,governing the distribution of,to distribute,"[[64, 93]]","[[48, 61]]",FALSE,FALSE
ChatGPT_036,ChatGPT,scotus,substitution,present it to | for approval.,get it approved by,"[[118, 131], [153, 166]]","[[86, 104]]",FALSE,FALSE
ChatGPT_037,ChatGPT,scotus,substitution,addresses the kinds of provisions that may,discusses what can,"[[16, 58]]","[[16, 34]]",TRUE,FALSE
ChatGPT_038,ChatGPT,scotus,substitution,"reason,",believe,"[[81, 88]]","[[75, 82]]",FALSE,FALSE
ChatGPT_038,ChatGPT,scotus,substitution,necessarily permits,must allow,"[[103, 122]]","[[97, 107]]",FALSE,FALSE
ChatGPT_038,ChatGPT,scotus,substitution,"expressly prohibited,","clearly banned,","[[54, 75]]","[[54, 69]]",FALSE,FALSE
ChatGPT_039,ChatGPT,scotus,deletion,While,,"[[0, 5]]",,FALSE,FALSE
ChatGPT_039,ChatGPT,scotus,insertion,,but,,"[[53, 56]]",FALSE,FALSE
ChatGPT_039,ChatGPT,scotus,deletion,doubtlessly,,"[[20, 31]]",,FALSE,FALSE
ChatGPT_039,ChatGPT,scotus,substitution,debts of a nondebtor,nondebtor's debts,"[[221, 241]]","[[97, 114]]",TRUE,FALSE
ChatGPT_039,ChatGPT,scotus,substitution,of affected claimants.,from those affected.,"[[262, 284]]","[[131, 152]]",FALSE,FALSE
ChatGPT_039,ChatGPT,scotus,reorder,"bankruptcy court,",bankruptcy court,"[[68, 85]]","[[22, 38]]",TRUE,FALSE
ChatGPT_039,ChatGPT,scotus,substitution,confers additional authorities on,"gives | extra powers,","[[32, 65]]","[[14, 19], [39, 52]]",TRUE,FALSE
ChatGPT_039,ChatGPT,scotus,deletion,bankruptcy,,"[[150, 160]]",,TRUE,FALSE
ChatGPT_039,ChatGPT,scotus,substitution,discharge,cancel,"[[207, 216]]","[[88, 94]]",TRUE,FALSE
ChatGPT_039,ChatGPT,scotus,substitution,endow | with the | power,allow,"[[142, 147], [167, 175], [198, 203]]","[[69, 74]]",FALSE,FALSE
ChatGPT_039,ChatGPT,scotus,substitution,cannot,does not,"[[89, 95]]","[[60, 68]]",FALSE,FALSE
ChatGPT_039,ChatGPT,scotus,deletion,be read under the canon of ejusdem generis to,,"[[96, 141]]",,TRUE,FALSE
ChatGPT_040,ChatGPT,scotus,substitution,accepts,takes,"[[22, 29]]","[[22, 27]]",FALSE,FALSE
ChatGPT_040,ChatGPT,scotus,substitution,provides for,says,"[[79, 91]]","[[80, 84]]",FALSE,FALSE
ChatGPT_040,ChatGPT,scotus,insertion,,they,,"[[85, 89]]",FALSE,FALSE
ChatGPT_040,ChatGPT,scotus,substitution,a 15-year maximum prison sentence.,can go to prison for up to 15 years.,"[[92, 126]]","[[90, 126]]",FALSE,TRUE
ChatGPT_041,ChatGPT,scotus,split,,,,,FALSE,FALSE
ChatGPT_041,ChatGPT,scotus,structure,,,,,FALSE,FALSE
ChatGPT_041,ChatGPT,scotus,deletion,now codified at 18 U. S. C. §666,,"[[59, 91]]",,TRUE,TRUE
ChatGPT_041,ChatGPT,scotus,deletion,"as relevant here,",,"[[98, 115]]",,FALSE,FALSE
ChatGPT_041,ChatGPT,scotus,deletion,in §201(c),,"[[152, 162]]",,TRUE,TRUE
ChatGPT_041,ChatGPT,scotus,substitution,gratuities prohibition,ban on gratuities,"[[129, 151]]","[[83, 100]]",TRUE,FALSE
ChatGPT_042,ChatGPT,scotus,reorder,"amended,",amended,"[[3, 11]]","[[4, 11]]",FALSE,FALSE
ChatGPT_042,ChatGPT,scotus,deletion,As,,"[[0, 2]]",,FALSE,FALSE
ChatGPT_042,ChatGPT,scotus,deletion,now,,"[[29, 32]]",,FALSE,FALSE
ChatGPT_042,ChatGPT,scotus,substitution,provision,law,"[[63, 72]]","[[51, 54]]",TRUE,FALSE
ChatGPT_042,ChatGPT,scotus,split,,,,,FALSE,FALSE
ChatGPT_042,ChatGPT,scotus,substitution,"solicit,","ask for,","[[176, 184]]","[[158, 166]]",FALSE,FALSE
ChatGPT_042,ChatGPT,scotus,deletion,“intending,,"[[232, 242]]",,FALSE,FALSE
ChatGPT_042,ChatGPT,scotus,deletion,or transaction,,"[[314, 328]]",,FALSE,FALSE
ChatGPT_042,ChatGPT,scotus,structure,,,,,FALSE,FALSE
ChatGPT_043,ChatGPT,scotus,deletion,The dividing line between §201(b)’s bribery provision and §201(c)’s gratuities provision is that,,"[[0, 96]]",,TRUE,TRUE
ChatGPT_043,ChatGPT,scotus,insertion,,Gratuities do not require this corrupt intent.,,"[[113, 159]]",FALSE,FALSE
ChatGPT_043,ChatGPT,scotus,split,,,,,FALSE,FALSE
ChatGPT_043,ChatGPT,scotus,deletion,(or agree to accept),,"[[172, 192]]",,FALSE,FALSE
ChatGPT_043,ChatGPT,scotus,substitution,requires,means,"[[105, 113]]","[[8, 13]]",FALSE,FALSE
ChatGPT_043,ChatGPT,scotus,substitution,to have a corrupt state of mind,must be corrupt,"[[126, 157]]","[[26, 41]]",FALSE,FALSE
ChatGPT_044,ChatGPT,scotus,substitution,the statute,the law,"[[25, 36]]","[[20, 27]]",TRUE,FALSE
ChatGPT_044,ChatGPT,scotus,deletion,that,,"[[20, 24]]",,FALSE,FALSE
ChatGPT_044,ChatGPT,scotus,substitution,“innocuous” or “obviously benign”,"""harmless""","[[53, 86]]","[[44, 54]]",FALSE,FALSE
ChatGPT_044,ChatGPT,scotus,structure,,,,,FALSE,FALSE
ChatGPT_044,ChatGPT,scotus,substitution,the Government,it,"[[103, 117]]","[[71, 73]]",FALSE,FALSE
ChatGPT_044,ChatGPT,scotus,substitution,such a gratuity,these,"[[172, 187]]","[[100, 105]]",TRUE,FALSE
ChatGPT_044,ChatGPT,scotus,substitution,identify any remotely clear lines separating,clearly separate,"[[127, 171]]","[[83, 99]]",FALSE,FALSE
ChatGPT_045,ChatGPT,scotus,substitution,admit,let in,"[[85, 90]]","[[84, 90]]",FALSE,FALSE
ChatGPT_045,ChatGPT,scotus,substitution,"conclusive,”.",cannot be challenged.,"[[129, 142]]","[[124, 145]]",TRUE,FALSE
ChatGPT_046,ChatGPT,scotus,split,,,,,FALSE,FALSE
ChatGPT_046,ChatGPT,scotus,substitution,invoke,use,"[[23, 29]]","[[23, 26]]",TRUE,FALSE
ChatGPT_046,ChatGPT,scotus,substitution,assert,claim,"[[69, 75]]","[[68, 73]]",TRUE,FALSE
ChatGPT_046,ChatGPT,scotus,structure,,,,,FALSE,FALSE
ChatGPT_046,ChatGPT,scotus,substitution,judicial review.,a court to review the case.,"[[167, 183]]","[[151, 178]]",TRUE,FALSE
ChatGPT_046,ChatGPT,scotus,deletion,thereby,,"[[150, 157]]",,FALSE,FALSE
ChatGPT_046,ChatGPT,scotus,substitution,enabling,allowing,"[[158, 166]]","[[142, 150]]",FALSE,FALSE
ChatGPT_046,ChatGPT,scotus,substitution,thus,"So,","[[53, 57]]","[[53, 56]]",FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,insertion,,the case,,"[[3, 11]]",FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,deletion,Thus,,"[[0, 4]]",,FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,deletion,"338 U. S. 537,",,"[[53, 67]]",,TRUE,TRUE
ChatGPT_047,ChatGPT,scotus,deletion,as a matter of public policy,,"[[241, 269]]",,TRUE,FALSE
ChatGPT_047,ChatGPT,scotus,deletion,in the case of a noncitizen spouse who was denied admission for confidential,,"[[90, 166]]",,FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,reorder,"security reasons,",security reasons.,"[[167, 184]]","[[140, 157]]",FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,split,,,,,FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,insertion,,The Court also said that there are,,"[[161, 195]]",FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,deletion,can be put by the courts,,"[[363, 387]]",,FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,substitution,upon” that,on this,"[[388, 398]]","[[206, 213]]",FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,deletion,the longstanding principle,,"[[185, 211]]",,FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,substitution,"reaffirmed,",decided,"[[78, 89]]","[[67, 74]]",FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,substitution,"forbid aliens | from coming within [its] borders,”",stop noncitizens from entering the country,"[[276, 289], [311, 345]]","[[93, 135]]",FALSE,FALSE
ChatGPT_047,ChatGPT,scotus,deletion,or classes of aliens,,"[[290, 310]]",,FALSE,FALSE
ChatGPT_048,ChatGPT,scotus,substitution,granted summary judgment to,ruled in favor of,"[[19, 46]]","[[19, 36]]",TRUE,FALSE
ChatGPT_048,ChatGPT,scotus,substitution,but,"However,","[[69, 72]]","[[62, 70]]",FALSE,FALSE
ChatGPT_048,ChatGPT,scotus,split,,,,,FALSE,FALSE
ChatGPT_048,ChatGPT,scotus,substitution,"vacated the judgment,","overturned this decision,","[[91, 112]]","[[89, 114]]",FALSE,FALSE
ChatGPT_048,ChatGPT,scotus,substitution,holding,stating,"[[113, 120]]","[[115, 122]]",FALSE,FALSE
ChatGPT_048,ChatGPT,scotus,deletion,constitutionally,,"[[138, 154]]",,TRUE,FALSE
ChatGPT_049,ChatGPT,scotus,deletion,Thus,,"[[1, 5]]",,FALSE,FALSE
ChatGPT_049,ChatGPT,scotus,deletion,"530 U. S. 466,",,"[[33, 47]]",,TRUE,TRUE
ChatGPT_049,ChatGPT,scotus,substitution,held,decided,"[[58, 62]]","[[37, 44]]",FALSE,FALSE
ChatGPT_049,ChatGPT,scotus,substitution,novel,new,"[[70, 75]]","[[52, 55]]",FALSE,FALSE
ChatGPT_049,ChatGPT,scotus,deletion,it violated the rule that,,"[[130, 155]]",,FALSE,FALSE
ChatGPT_049,ChatGPT,scotus,substitution,may,can,"[[168, 171]]","[[120, 123]]",FALSE,FALSE
ChatGPT_049,ChatGPT,scotus,deletion,prescribed range of,,"[[202, 221]]",,TRUE,FALSE
ChatGPT_049,ChatGPT,scotus,substitution,to which | is exposed.”,for,"[[232, 240], [262, 274]]","[[163, 166]]",FALSE,FALSE
ChatGPT_050,ChatGPT,scotus,substitution,followed,used,"[[27, 35]]","[[27, 31]]",FALSE,FALSE
ChatGPT_050,ChatGPT,scotus,substitution,hardly represents “convincing” proof,does not convincingly prove,"[[52, 88]]","[[48, 75]]",FALSE,FALSE
ChatGPT_050,ChatGPT,scotus,substitution,precedents,past decisions,"[[98, 108]]","[[85, 99]]",TRUE,FALSE
ChatGPT_050,ChatGPT,scotus,substitution,have mistaken,misunderstood,"[[109, 122]]","[[100, 113]]",FALSE,FALSE
LLAMA_001,LLAMA,scotus,substitution,"timely,","on time,","[[48, 55]]","[[41, 49]]",FALSE,FALSE
LLAMA_001,LLAMA,scotus,substitution,APA claim,lawsuit,"[[35, 44]]","[[30, 37]]",TRUE,TRUE
LLAMA_001,LLAMA,scotus,substitution,provides,says,"[[97, 105]]","[[96, 100]]",FALSE,FALSE
LLAMA_001,LLAMA,scotus,split,,,,,FALSE,FALSE
LLAMA_001,LLAMA,scotus,substitution,civil actions,lawsuits,"[[111, 124]]","[[101, 109]]",FALSE,FALSE
LLAMA_001,LLAMA,scotus,substitution,United States,US,"[[137, 150]]","[[122, 124]]",FALSE,TRUE
LLAMA_001,LLAMA,scotus,substitution,“shall be barred,are blocked,"[[151, 167]]","[[125, 136]]",FALSE,FALSE
LLAMA_001,LLAMA,scotus,deletion,after the right of action first accrues.”,,"[[215, 256]]",,TRUE,TRUE
LLAMA_001,LLAMA,scotus,substitution,the complaint is,they're,"[[175, 191]]","[[144, 151]]",FALSE,FALSE
LLAMA_002,LLAMA,scotus,substitution,argues that,says,"[[16, 27]]","[[10, 14]]",FALSE,FALSE
LLAMA_002,LLAMA,scotus,insertion,,but,,"[[64, 67]]",FALSE,FALSE
LLAMA_002,LLAMA,scotus,substitution,the standard accrual rule that §2401(a) exemplifies,it,"[[111, 162]]","[[68, 70]]",TRUE,TRUE
LLAMA_002,LLAMA,scotus,substitution,is plaintiff specific.,applies to each case individually.,"[[163, 185]]","[[71, 105]]",FALSE,FALSE
LLAMA_002,LLAMA,scotus,deletion,While,,"[[0, 5]]",,FALSE,FALSE
LLAMA_002,LLAMA,scotus,substitution,interpreted to adopt,applied in,"[[51, 71]]","[[37, 47]]",FALSE,FALSE
LLAMA_002,LLAMA,scotus,substitution,"a “challenger-by-challenger” approach,","separate cases,","[[72, 110]]","[[48, 63]]",TRUE,FALSE
LLAMA_003,LLAMA,scotus,deletion,"Importantly, contemporaneous dictionaries also explained that",,"[[0, 61]]",,FALSE,FALSE
LLAMA_003,LLAMA,scotus,substitution,that damage is sustained,of the injury.,"[[103, 127]]","[[38, 52]]",FALSE,FALSE
LLAMA_003,LLAMA,scotus,deletion,"and not [the] date when causes are set in motion which ultimately produce injury.""",,"[[128, 210]]",,TRUE,FALSE
LLAMA_004,LLAMA,scotus,substitution,leaves open the possibility that,says,"[[10, 42]]","[[10, 14]]",FALSE,FALSE
LLAMA_004,LLAMA,scotus,structure,,,,,FALSE,FALSE
LLAMA_004,LLAMA,scotus,deletion,to,,"[[86, 88]]",,FALSE,FALSE
LLAMA_004,LLAMA,scotus,deletion,"when the agency relies on that rule in enforcement proceedings against that person,",,"[[96, 179]]",,TRUE,FALSE
LLAMA_004,LLAMA,scotus,substitution,more than six years have passed since the rule’s promulgation.,after it's been enforced for over six years.,"[[188, 250]]","[[52, 96]]",FALSE,TRUE
LLAMA_004,LLAMA,scotus,deletion,even if,,"[[180, 187]]",,FALSE,FALSE
LLAMA_005,LLAMA,scotus,insertion,,but,,"[[45, 48]]",FALSE,FALSE
LLAMA_005,LLAMA,scotus,substitution,subject to,only under,"[[55, 65]]","[[49, 59]]",FALSE,FALSE
LLAMA_005,LLAMA,scotus,deletion,and §2401(a) sets the window within which Corner Post can assert its claim.,,"[[86, 161]]",,TRUE,TRUE
LLAMA_005,LLAMA,scotus,structure,,,,,FALSE,FALSE
LLAMA_006,LLAMA,scotus,split,,,,,FALSE,FALSE
LLAMA_006,LLAMA,scotus,substitution,the legislatively determined period of time.’,certain time has passed.,"[[197, 242]]","[[137, 161]]",TRUE,FALSE
LLAMA_006,LLAMA,scotus,substitution,reflect a ‘legislative judgment that a,let,"[[112, 150]]","[[91, 94]]",TRUE,FALSE
LLAMA_006,LLAMA,scotus,deletion,should,,"[[161, 167]]",,FALSE,FALSE
LLAMA_006,LLAMA,scotus,structure,,,,,FALSE,FALSE
LLAMA_007,LLAMA,scotus,deletion,governed by §2401(a).,,"[[206, 227]]",,TRUE,TRUE
LLAMA_007,LLAMA,scotus,substitution,statute of limitations,time limit,"[[54, 76]]","[[36, 46]]",TRUE,FALSE
LLAMA_007,LLAMA,scotus,substitution,plaintiff,person,"[[150, 159]]","[[63, 69]]",TRUE,FALSE
LLAMA_007,LLAMA,scotus,substitution,from any injury,when the | was hurt.,"[[77, 92]]","[[54, 62], [70, 79]]",FALSE,FALSE
LLAMA_007,LLAMA,scotus,reorder,"some, but not all, suits","For some lawsuits, but not all,","[[181, 205]]","[[0, 31]]",FALSE,FALSE
LLAMA_007,LLAMA,scotus,deletion,The Board’s interpretation would thereby decouple the,,"[[0, 53]]",,TRUE,TRUE
LLAMA_007,LLAMA,scotus,substitution,begins to run,starts,"[[127, 140]]","[[47, 53]]",FALSE,FALSE
LLAMA_007,LLAMA,scotus,deletion,can file a suit’—for,,"[[160, 180]]",,FALSE,FALSE
LLAMA_007,LLAMA,scotus,deletion,‘such that the limitations period,,"[[93, 126]]",,TRUE,FALSE
LLAMA_007,LLAMA,scotus,deletion,before a,,"[[141, 149]]",,FALSE,FALSE
LLAMA_008,LLAMA,scotus,deletion,to the contrary,,"[[22, 37]]",,FALSE,FALSE
LLAMA_008,LLAMA,scotus,structure,,,,,FALSE,FALSE
LLAMA_009,LLAMA,scotus,substitution,defendant’s,the person who was sued,"[[199, 210]]","[[77, 100]]",TRUE,FALSE
LLAMA_009,LLAMA,scotus,substitution,with the | action,when | did something wrong.,"[[190, 198], [211, 217]]","[[72, 76], [101, 121]]",FALSE,FALSE
LLAMA_009,LLAMA,scotus,deletion,Departing from the traditional rule is particularly inappropriate here because,,"[[0, 78]]",,FALSE,FALSE
LLAMA_009,LLAMA,scotus,insertion,,created,,"[[9, 16]]",FALSE,FALSE
LLAMA_009,LLAMA,scotus,substitution,contemporaneous statutes,special rules,"[[79, 103]]","[[17, 30]]",TRUE,FALSE
LLAMA_009,LLAMA,scotus,deletion,knew how to create a limitations period that,,"[[138, 182]]",,FALSE,FALSE
LLAMA_009,LLAMA,scotus,substitution,begins,started counting time,"[[183, 189]]","[[50, 71]]",FALSE,FALSE
LLAMA_009,LLAMA,scotus,substitution,in,for,"[[130, 132]]","[[31, 34]]",FALSE,FALSE
LLAMA_010,LLAMA,scotus,substitution,equips | with,gives,"[[11, 17], [34, 38]]","[[11, 16]]",FALSE,FALSE
