Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text,has_specialized_terms,contains_named_entity
ChatGPT_004,"The Board leaves open the possibility that someone could bring an asapplied challenge to a rule when the agency relies on that rule in enforcement proceedings against that person, even if more than six years have passed since the rule’s promulgation.","The Board allows someone to challenge a rule when it is used against them in enforcement, even if more than six years have passed since the rule was made.",ChatGPT,scotus,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,1,,,1,False,,"[[[51, 75]]]",[None],,,False,False
ChatGPT_004,"The Board leaves open the possibility that someone could bring an asapplied challenge to a rule when the agency relies on that rule in enforcement proceedings against that person, even if more than six years have passed since the rule’s promulgation.","The Board allows someone to challenge a rule when it is used against them in enforcement, even if more than six years have passed since the rule was made.",ChatGPT,scotus,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,1,,,1,False,,"[[[237, 250]]]","[[[145, 154]]]",,,False,False
ChatGPT_004,"The Board leaves open the possibility that someone could bring an asapplied challenge to a rule when the agency relies on that rule in enforcement proceedings against that person, even if more than six years have passed since the rule’s promulgation.","The Board allows someone to challenge a rule when it is used against them in enforcement, even if more than six years have passed since the rule was made.",ChatGPT,scotus,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[86, 88]]",,0,False,,[],[],to,,False,False
ChatGPT_005,"The APA provisions grant Corner Post a cause of action subject to certain conditions, and §2401(a) sets the window within which Corner Post can assert its claim.","The APA provisions give Corner Post the right to sue under certain conditions, and §2401(a) sets the time limit for Corner Post to make its claim.",ChatGPT,scotus,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[19, 24], [37, 54]]","[[19, 23], [36, 52]]",0,False,,[],[],grant | a cause of action,give | the right to sue,True,False
ChatGPT_005,"The APA provisions grant Corner Post a cause of action subject to certain conditions, and §2401(a) sets the window within which Corner Post can assert its claim.","The APA provisions give Corner Post the right to sue under certain conditions, and §2401(a) sets the time limit for Corner Post to make its claim.",ChatGPT,scotus,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[55, 65]]","[[53, 58]]",0,False,,[],[],subject to,under,True,False
ChatGPT_005,"The APA provisions grant Corner Post a cause of action subject to certain conditions, and §2401(a) sets the window within which Corner Post can assert its claim.","The APA provisions give Corner Post the right to sue under certain conditions, and §2401(a) sets the time limit for Corner Post to make its claim.",ChatGPT,scotus,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[108, 114]]","[[101, 111]]",0,False,,[],[],window,time limit,False,False
ChatGPT_005,"The APA provisions grant Corner Post a cause of action subject to certain conditions, and §2401(a) sets the window within which Corner Post can assert its claim.","The APA provisions give Corner Post the right to sue under certain conditions, and §2401(a) sets the time limit for Corner Post to make its claim.",ChatGPT,scotus,Conceptual,insertion,,Trivial Insertion,,No Error,Elaboration,No,1,,"[[112, 115]]",0,False,,[],[],,for,False,False
ChatGPT_005,"The APA provisions grant Corner Post a cause of action subject to certain conditions, and §2401(a) sets the window within which Corner Post can assert its claim.","The APA provisions give Corner Post the right to sue under certain conditions, and §2401(a) sets the time limit for Corner Post to make its claim.",ChatGPT,scotus,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[115, 127]]",,0,False,,[],[],within which,,False,False
ChatGPT_005,"The APA provisions grant Corner Post a cause of action subject to certain conditions, and §2401(a) sets the window within which Corner Post can assert its claim.","The APA provisions give Corner Post the right to sue under certain conditions, and §2401(a) sets the time limit for Corner Post to make its claim.",ChatGPT,scotus,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[140, 154]]","[[128, 139]]",0,False,,[],[],can assert its,to make its,False,False
ChatGPT_006,Statutes of limitations ‘require plaintiffs to pursue diligent prosecution of known claims’; statutes of repose reflect a ‘legislative judgment that a defendant should be free from liability after the legislatively determined period of time.’,Statutes of limitations require people to quickly pursue their known claims. || Statutes of repose mean that a defendant should be free from liability after a set time decided by law.,ChatGPT,scotus,Conceptual,substitution,Bad Deletion,Bad Substitution,,Error,Same Information,No,1,"[[33, 43]]","[[32, 38]]",0,False,,[],[],plaintiffs,people,True,False
ChatGPT_006,Statutes of limitations ‘require plaintiffs to pursue diligent prosecution of known claims’; statutes of repose reflect a ‘legislative judgment that a defendant should be free from liability after the legislatively determined period of time.’,Statutes of limitations require people to quickly pursue their known claims. || Statutes of repose mean that a defendant should be free from liability after a set time decided by law.,ChatGPT,scotus,Syntax,split,Sentence Split,Good Split,,No Error,Same Information,No,1,,,1,False,,[None],"[[[77, 79]]]",,,False,False
ChatGPT_006,Statutes of limitations ‘require plaintiffs to pursue diligent prosecution of known claims’; statutes of repose reflect a ‘legislative judgment that a defendant should be free from liability after the legislatively determined period of time.’,Statutes of limitations require people to quickly pursue their known claims. || Statutes of repose mean that a defendant should be free from liability after a set time decided by law.,ChatGPT,scotus,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[112, 143]]","[[99, 103]]",0,False,,[],[],reflect a ‘legislative judgment,mean,True,False
ChatGPT_006,Statutes of limitations ‘require plaintiffs to pursue diligent prosecution of known claims’; statutes of repose reflect a ‘legislative judgment that a defendant should be free from liability after the legislatively determined period of time.’,Statutes of limitations require people to quickly pursue their known claims. || Statutes of repose mean that a defendant should be free from liability after a set time decided by law.,ChatGPT,scotus,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[197, 242]]","[[159, 183]]",0,False,,[],[],the legislatively determined period of time.’,set time decided by law.,True,False
ChatGPT_006,Statutes of limitations ‘require plaintiffs to pursue diligent prosecution of known claims’; statutes of repose reflect a ‘legislative judgment that a defendant should be free from liability after the legislatively determined period of time.’,Statutes of limitations require people to quickly pursue their known claims. || Statutes of repose mean that a defendant should be free from liability after a set time decided by law.,ChatGPT,scotus,Syntax,structure,Unknown Structure Change,Good Structure,Unknown Structure Change,No Error,Same Information,No,2,,,1,False,,"[[[54, 77]]]","[[[42, 49]]]",,,False,False
ChatGPT_007,"The Board’s interpretation would thereby decouple the statute of limitations from any injury ‘such that the limitations period begins to run before a plaintiff can file a suit’—for some, but not all, suits governed by §2401(a).","The Board's interpretation would separate the time limit from any injury, making it start before a person can file a suit, but only for some suits under §2401(a).",ChatGPT,scotus,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[33, 40]]",,0,False,,[],[],thereby,,False,False
ChatGPT_007,"The Board’s interpretation would thereby decouple the statute of limitations from any injury ‘such that the limitations period begins to run before a plaintiff can file a suit’—for some, but not all, suits governed by §2401(a).","The Board's interpretation would separate the time limit from any injury, making it start before a person can file a suit, but only for some suits under §2401(a).",ChatGPT,scotus,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[41, 49]]","[[33, 41]]",0,False,,[],[],decouple,separate,True,False
ChatGPT_007,"The Board’s interpretation would thereby decouple the statute of limitations from any injury ‘such that the limitations period begins to run before a plaintiff can file a suit’—for some, but not all, suits governed by §2401(a).","The Board's interpretation would separate the time limit from any injury, making it start before a person can file a suit, but only for some suits under §2401(a).",ChatGPT,scotus,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[54, 76]]","[[46, 56]]",0,False,,[],[],statute of limitations,time limit,True,False
